country_name,date,parameter,product,value,unit
Costa Rica,2022-12-01,Final Consumption (Calculated),Electricity,879.1,GWh
Mexico,2022-12-01,Net Electricity Production,Electricity,25111.2105,GWh
Mexico,2022-12-01,Net Electricity Production,Nuclear,1139.9408,GWh
Mexico,2022-12-01,Net Electricity Production,Total Combustible Fuels,18995.6919,GWh
Mexico,2022-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1344.3744,GWh
Mexico,2022-12-01,Net Electricity Production,Oil and Petroleum Products,3555.7518,GWh
Mexico,2022-12-01,Net Electricity Production,Natural Gas,13877.1086,GWh
Mexico,2022-12-01,Net Electricity Production,Combustible Renewables,205.8752,GWh
Mexico,2022-12-01,Net Electricity Production,Other Combustible Non-Renewables,12.5819,GWh
Mexico,2022-12-01,Net Electricity Production,Hydro,1858.9381,GWh
Mexico,2022-12-01,Net Electricity Production,Wind,1937.7388,GWh
Mexico,2022-12-01,Net Electricity Production,Solar,782.5663,GWh
Mexico,2022-12-01,Net Electricity Production,Geothermal,396.3345,GWh
Mexico,2022-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5181.4529,GWh
Mexico,2022-12-01,Total Imports,Electricity,168.9529,GWh
Mexico,2022-12-01,Total Exports,Electricity,123.6851,GWh
Mexico,2022-12-01,Distribution Losses,Electricity,2944.3393,GWh
Mexico,2022-12-01,Final Consumption (Calculated),Electricity,22212.139,GWh
Argentina,2022-12-01,Net Electricity Production,Electricity,12111.5484,GWh
Argentina,2022-12-01,Net Electricity Production,Nuclear,395.4496,GWh
Argentina,2022-12-01,Net Electricity Production,Total Combustible Fuels,8039.4925,GWh
Argentina,2022-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",259.1973,GWh
Argentina,2022-12-01,Net Electricity Production,Oil and Petroleum Products,1901.1511,GWh
Argentina,2022-12-01,Net Electricity Production,Natural Gas,5696.2828,GWh
Argentina,2022-12-01,Net Electricity Production,Combustible Renewables,182.8613,GWh
Argentina,2022-12-01,Net Electricity Production,Hydro,2158.2312,GWh
Argentina,2022-12-01,Net Electricity Production,Wind,1220.2067,GWh
Argentina,2022-12-01,Net Electricity Production,Solar,298.1684,GWh
Argentina,2022-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3859.4677,GWh
Brazil,2022-12-01,Net Electricity Production,Electricity,55057.8078,GWh
Brazil,2022-12-01,Net Electricity Production,Nuclear,1389.3191,GWh
Brazil,2022-12-01,Net Electricity Production,Total Combustible Fuels,6469.9657,GWh
Brazil,2022-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",410.3984,GWh
Brazil,2022-12-01,Net Electricity Production,Oil and Petroleum Products,554.6424,GWh
Brazil,2022-12-01,Net Electricity Production,Natural Gas,3113.3231,GWh
Brazil,2022-12-01,Net Electricity Production,Combustible Renewables,2251.6689,GWh
Brazil,2022-12-01,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,2022-12-01,Net Electricity Production,Hydro,37717.2458,GWh
Brazil,2022-12-01,Net Electricity Production,Wind,6328.0726,GWh
Brazil,2022-12-01,Net Electricity Production,Solar,3153.2047,GWh
Brazil,2022-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",49450.1919,GWh
Peru,2022-12-01,Net Electricity Production,Electricity,5100.0188,GWh
Peru,2022-12-01,Net Electricity Production,Total Combustible Fuels,2762.0038,GWh
Peru,2022-12-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",40.0105,GWh
Peru,2022-12-01,Net Electricity Production,Oil and Petroleum Products,95.8374,GWh
Peru,2022-12-01,Net Electricity Production,Natural Gas,2469.5941,GWh
Peru,2022-12-01,Net Electricity Production,Combustible Renewables,156.5619,GWh
Peru,2022-12-01,Net Electricity Production,Hydro,2129.3258,GWh
Peru,2022-12-01,Net Electricity Production,Wind,136.6802,GWh
Peru,2022-12-01,Net Electricity Production,Solar,72.0089,GWh
Peru,2022-12-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2494.5769,GWh
Chile,2022-11-01,Net Electricity Production,Electricity,7317.3685,GWh
Chile,2022-11-01,Net Electricity Production,Total Combustible Fuels,2404.6047,GWh
Chile,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",905.7329,GWh
Chile,2022-11-01,Net Electricity Production,Oil and Petroleum Products,80.24,GWh
Chile,2022-11-01,Net Electricity Production,Natural Gas,1100.7309,GWh
Chile,2022-11-01,Net Electricity Production,Combustible Renewables,317.9009,GWh
Chile,2022-11-01,Net Electricity Production,Hydro,2830.1247,GWh
Chile,2022-11-01,Net Electricity Production,Wind,648.1542,GWh
Chile,2022-11-01,Net Electricity Production,Solar,1400.5834,GWh
Chile,2022-11-01,Net Electricity Production,Geothermal,33.9015,GWh
Chile,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5230.6647,GWh
Chile,2022-11-01,Distribution Losses,Electricity,355.6651,GWh
Chile,2022-11-01,Final Consumption (Calculated),Electricity,6961.7034,GWh
Colombia,2022-11-01,Net Electricity Production,Electricity,6574.4371,GWh
Colombia,2022-11-01,Net Electricity Production,Total Combustible Fuels,1400.8021,GWh
Colombia,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",141.0947,GWh
Colombia,2022-11-01,Net Electricity Production,Oil and Petroleum Products,162.6473,GWh
Colombia,2022-11-01,Net Electricity Production,Natural Gas,967.1297,GWh
Colombia,2022-11-01,Net Electricity Production,Combustible Renewables,129.9303,GWh
Colombia,2022-11-01,Net Electricity Production,Hydro,5143.3792,GWh
Colombia,2022-11-01,Net Electricity Production,Wind,2.302,GWh
Colombia,2022-11-01,Net Electricity Production,Solar,27.9538,GWh
Colombia,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5303.5653,GWh
Colombia,2022-11-01,Total Imports,Electricity,0.0903,GWh
Colombia,2022-11-01,Total Exports,Electricity,103.4942,GWh
Colombia,2022-11-01,Distribution Losses,Electricity,449.6983,GWh
Colombia,2022-11-01,Final Consumption (Calculated),Electricity,6021.3349,GWh
Costa Rica,2022-11-01,Net Electricity Production,Electricity,1003.2844,GWh
Costa Rica,2022-11-01,Net Electricity Production,Total Combustible Fuels,1.0384,GWh
Costa Rica,2022-11-01,Net Electricity Production,Oil and Petroleum Products,0.971,GWh
Costa Rica,2022-11-01,Net Electricity Production,Combustible Renewables,0.0674,GWh
Costa Rica,2022-11-01,Net Electricity Production,Hydro,806.3845,GWh
Costa Rica,2022-11-01,Net Electricity Production,Wind,74.7035,GWh
Costa Rica,2022-11-01,Net Electricity Production,Solar,5.547,GWh
Costa Rica,2022-11-01,Net Electricity Production,Geothermal,115.611,GWh
Costa Rica,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1002.3134,GWh
Costa Rica,2022-11-01,Total Imports,Electricity,13.94,GWh
Costa Rica,2022-11-01,Total Exports,Electricity,43.2373,GWh
Costa Rica,2022-11-01,Distribution Losses,Electricity,79.7431,GWh
Costa Rica,2022-11-01,Final Consumption (Calculated),Electricity,894.2439,GWh
Mexico,2022-11-01,Net Electricity Production,Electricity,25478.9862,GWh
Mexico,2022-11-01,Net Electricity Production,Nuclear,804.452,GWh
Mexico,2022-11-01,Net Electricity Production,Total Combustible Fuels,18876.0782,GWh
Mexico,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",949.6325,GWh
Mexico,2022-11-01,Net Electricity Production,Oil and Petroleum Products,3644.4125,GWh
Mexico,2022-11-01,Net Electricity Production,Natural Gas,14223.1263,GWh
Mexico,2022-11-01,Net Electricity Production,Combustible Renewables,46.0113,GWh
Mexico,2022-11-01,Net Electricity Production,Other Combustible Non-Renewables,12.8956,GWh
Mexico,2022-11-01,Net Electricity Production,Hydro,2872.129,GWh
Mexico,2022-11-01,Net Electricity Production,Wind,1688.7228,GWh
Mexico,2022-11-01,Net Electricity Production,Solar,881.3351,GWh
Mexico,2022-11-01,Net Electricity Production,Geothermal,356.2691,GWh
Mexico,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5844.4673,GWh
Mexico,2022-11-01,Distribution Losses,Electricity,2995.6582,GWh
Mexico,2022-11-01,Final Consumption (Calculated),Electricity,22483.328,GWh
Argentina,2022-11-01,Net Electricity Production,Electricity,11216.101,GWh
Argentina,2022-11-01,Net Electricity Production,Nuclear,34.6207,GWh
Argentina,2022-11-01,Net Electricity Production,Total Combustible Fuels,6997.4802,GWh
Argentina,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",91.9045,GWh
Argentina,2022-11-01,Net Electricity Production,Oil and Petroleum Products,1018.634,GWh
Argentina,2022-11-01,Net Electricity Production,Natural Gas,5702.5915,GWh
Argentina,2022-11-01,Net Electricity Production,Combustible Renewables,184.3502,GWh
Argentina,2022-11-01,Net Electricity Production,Hydro,2748.6649,GWh
Argentina,2022-11-01,Net Electricity Production,Wind,1133.6323,GWh
Argentina,2022-11-01,Net Electricity Production,Solar,301.7029,GWh
Argentina,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4368.3502,GWh
Brazil,2022-11-01,Net Electricity Production,Electricity,52773.0549,GWh
Brazil,2022-11-01,Net Electricity Production,Nuclear,773.0541,GWh
Brazil,2022-11-01,Net Electricity Production,Total Combustible Fuels,9185.3594,GWh
Brazil,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1174.152,GWh
Brazil,2022-11-01,Net Electricity Production,Oil and Petroleum Products,540.7487,GWh
Brazil,2022-11-01,Net Electricity Production,Natural Gas,2691.3634,GWh
Brazil,2022-11-01,Net Electricity Production,Combustible Renewables,4639.1625,GWh
Brazil,2022-11-01,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,2022-11-01,Net Electricity Production,Hydro,33978.9221,GWh
Brazil,2022-11-01,Net Electricity Production,Wind,6019.2909,GWh
Brazil,2022-11-01,Net Electricity Production,Solar,2816.4285,GWh
Brazil,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",47453.8039,GWh
Peru,2022-11-01,Net Electricity Production,Electricity,4911.7578,GWh
Peru,2022-11-01,Net Electricity Production,Total Combustible Fuels,2862.4371,GWh
Peru,2022-11-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",36.4414,GWh
Peru,2022-11-01,Net Electricity Production,Oil and Petroleum Products,87.2883,GWh
Peru,2022-11-01,Net Electricity Production,Natural Gas,2596.1116,GWh
Peru,2022-11-01,Net Electricity Production,Combustible Renewables,142.5959,GWh
Peru,2022-11-01,Net Electricity Production,Hydro,1836.9333,GWh
Peru,2022-11-01,Net Electricity Production,Wind,131.3422,GWh
Peru,2022-11-01,Net Electricity Production,Solar,81.0452,GWh
Peru,2022-11-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2191.9166,GWh
Chile,2022-10-01,Net Electricity Production,Electricity,7054.4868,GWh
Chile,2022-10-01,Net Electricity Production,Total Combustible Fuels,2278.1331,GWh
Chile,2022-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",883.0406,GWh
Chile,2022-10-01,Net Electricity Production,Oil and Petroleum Products,39.8818,GWh
Chile,2022-10-01,Net Electricity Production,Natural Gas,1063.0992,GWh
Chile,2022-10-01,Net Electricity Production,Combustible Renewables,292.1116,GWh
Chile,2022-10-01,Net Electricity Production,Hydro,2635.58,GWh
Chile,2022-10-01,Net Electricity Production,Wind,801.3008,GWh
Chile,2022-10-01,Net Electricity Production,Solar,1303.7909,GWh
Chile,2022-10-01,Net Electricity Production,Geothermal,35.682,GWh
Chile,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5068.4653,GWh
Chile,2022-10-01,Distribution Losses,Electricity,340.8881,GWh
Chile,2022-10-01,Final Consumption (Calculated),Electricity,6713.5987,GWh
Colombia,2022-10-01,Net Electricity Production,Electricity,6771.9367,GWh
Colombia,2022-10-01,Net Electricity Production,Total Combustible Fuels,1424.652,GWh
Colombia,2022-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",200.0059,GWh
Colombia,2022-10-01,Net Electricity Production,Oil and Petroleum Products,184.4123,GWh
Colombia,2022-10-01,Net Electricity Production,Natural Gas,892.9167,GWh
Colombia,2022-10-01,Net Electricity Production,Combustible Renewables,147.3172,GWh
Colombia,2022-10-01,Net Electricity Production,Hydro,5314.9624,GWh
Colombia,2022-10-01,Net Electricity Production,Wind,1.8922,GWh
Colombia,2022-10-01,Net Electricity Production,Solar,30.4301,GWh
Colombia,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5494.6018,GWh
Colombia,2022-10-01,Total Imports,Electricity,1.0865,GWh
Colombia,2022-10-01,Total Exports,Electricity,61.8582,GWh
Colombia,2022-10-01,Distribution Losses,Electricity,442.2833,GWh
Colombia,2022-10-01,Final Consumption (Calculated),Electricity,6268.8817,GWh
Costa Rica,2022-10-01,Net Electricity Production,Electricity,1051.3898,GWh
Costa Rica,2022-10-01,Net Electricity Production,Total Combustible Fuels,1.7158,GWh
Costa Rica,2022-10-01,Net Electricity Production,Oil and Petroleum Products,1.6506,GWh
Costa Rica,2022-10-01,Net Electricity Production,Combustible Renewables,0.0652,GWh
Costa Rica,2022-10-01,Net Electricity Production,Hydro,857.7464,GWh
Costa Rica,2022-10-01,Net Electricity Production,Wind,60.7844,GWh
Costa Rica,2022-10-01,Net Electricity Production,Solar,6.1496,GWh
Costa Rica,2022-10-01,Net Electricity Production,Geothermal,124.9937,GWh
Costa Rica,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1049.7392,GWh
Costa Rica,2022-10-01,Total Imports,Electricity,3.6255,GWh
Costa Rica,2022-10-01,Total Exports,Electricity,66.9491,GWh
Costa Rica,2022-10-01,Distribution Losses,Electricity,112.0043,GWh
Costa Rica,2022-10-01,Final Consumption (Calculated),Electricity,876.0618,GWh
Mexico,2022-10-01,Net Electricity Production,Electricity,27695.8117,GWh
Mexico,2022-10-01,Net Electricity Production,Nuclear,561.8439,GWh
Mexico,2022-10-01,Net Electricity Production,Total Combustible Fuels,20538.848,GWh
Mexico,2022-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1299.8991,GWh
Mexico,2022-10-01,Net Electricity Production,Oil and Petroleum Products,3912.8338,GWh
Mexico,2022-10-01,Net Electricity Production,Natural Gas,15270.7002,GWh
Mexico,2022-10-01,Net Electricity Production,Combustible Renewables,41.5694,GWh
Mexico,2022-10-01,Net Electricity Production,Other Combustible Non-Renewables,13.8454,GWh
Mexico,2022-10-01,Net Electricity Production,Hydro,3837.4717,GWh
Mexico,2022-10-01,Net Electricity Production,Wind,1458.8571,GWh
Mexico,2022-10-01,Net Electricity Production,Solar,906.75,GWh
Mexico,2022-10-01,Net Electricity Production,Geothermal,392.041,GWh
Mexico,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",6636.6891,GWh
Mexico,2022-10-01,Total Imports,Electricity,292.4624,GWh
Mexico,2022-10-01,Total Exports,Electricity,395.2249,GWh
Mexico,2022-10-01,Distribution Losses,Electricity,3239.9396,GWh
Mexico,2022-10-01,Final Consumption (Calculated),Electricity,24353.1095,GWh
Argentina,2022-10-01,Net Electricity Production,Electricity,9901.2867,GWh
Argentina,2022-10-01,Net Electricity Production,Nuclear,68.2375,GWh
Argentina,2022-10-01,Net Electricity Production,Total Combustible Fuels,5453.7909,GWh
Argentina,2022-10-01,Net Electricity Production,Oil and Petroleum Products,40.3098,GWh
Argentina,2022-10-01,Net Electricity Production,Natural Gas,5218.9512,GWh
Argentina,2022-10-01,Net Electricity Production,Combustible Renewables,194.5299,GWh
Argentina,2022-10-01,Net Electricity Production,Hydro,2781.7519,GWh
Argentina,2022-10-01,Net Electricity Production,Wind,1283.9839,GWh
Argentina,2022-10-01,Net Electricity Production,Solar,313.5226,GWh
Argentina,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4573.7883,GWh
Brazil,2022-10-01,Net Electricity Production,Electricity,55956.141,GWh
Brazil,2022-10-01,Net Electricity Production,Nuclear,1413.6726,GWh
Brazil,2022-10-01,Net Electricity Production,Total Combustible Fuels,10553.134,GWh
Brazil,2022-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1322.5825,GWh
Brazil,2022-10-01,Net Electricity Production,Oil and Petroleum Products,546.6264,GWh
Brazil,2022-10-01,Net Electricity Production,Natural Gas,2923.0816,GWh
Brazil,2022-10-01,Net Electricity Production,Combustible Renewables,5620.9107,GWh
Brazil,2022-10-01,Net Electricity Production,Other Combustible Non-Renewables,139.9328,GWh
Brazil,2022-10-01,Net Electricity Production,Hydro,30981.6637,GWh
Brazil,2022-10-01,Net Electricity Production,Wind,9709.4531,GWh
Brazil,2022-10-01,Net Electricity Production,Solar,3298.2175,GWh
Brazil,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",49610.2451,GWh
Peru,2022-10-01,Net Electricity Production,Electricity,4930.0497,GWh
Peru,2022-10-01,Net Electricity Production,Total Combustible Fuels,2639.0141,GWh
Peru,2022-10-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",15.6037,GWh
Peru,2022-10-01,Net Electricity Production,Oil and Petroleum Products,37.3757,GWh
Peru,2022-10-01,Net Electricity Production,Natural Gas,2524.977,GWh
Peru,2022-10-01,Net Electricity Production,Combustible Renewables,61.0577,GWh
Peru,2022-10-01,Net Electricity Production,Hydro,2017.9916,GWh
Peru,2022-10-01,Net Electricity Production,Wind,188.615,GWh
Peru,2022-10-01,Net Electricity Production,Solar,84.4291,GWh
Peru,2022-10-01,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2352.0933,GWh
Chile,2022-09-01,Net Electricity Production,Electricity,7113.109,GWh
Chile,2022-09-01,Net Electricity Production,Total Combustible Fuels,2833.6474,GWh
Chile,2022-09-01,Net Electricity Production,"Coal, Peat and Manufactured Gases",1077.4649,GWh
Chile,2022-09-01,Net Electricity Production,Oil and Petroleum Products,53.8561,GWh
Chile,2022-09-01,Net Electricity Production,Natural Gas,1311.9699,GWh
Chile,2022-09-01,Net Electricity Production,Combustible Renewables,390.3565,GWh
